# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 10 0 114 4148 10 10248 404.76
32 32 10 0 115 4209 10 10262 410.17
32 32 10 0 116 4209 10 10249 410.67
32 32 10 0 117 4226 10 10271 411.46
32 32 10 0 118 4146 10 10260 404.10
32 32 10 0 119 4166 10 10265 405.85
32 32 10 0 120 4237 10 10265 412.74
32 32 10 0 121 4239 10 10246 413.71
32 32 10 0 122 4181 10 10295 406.12
32 32 10 0 123 4195 10 10278 408.17
32 32 10 0 124 4178 10 10315 405.02
32 32 10 0 125 4170 10 10287 405.35
32 32 10 0 126 4217 10 10327 408.33
32 32 10 0 127 4263 10 10272 415.01
32 32 10 0 128 4215 10 10290 409.63
32 32 10 0 129 4198 10 10299 407.61
32 32 10 0 130 4163 10 10286 404.73
32 32 10 0 131 4238 10 10277 412.38
32 32 10 0 132 4198 10 10306 407.35
32 32 10 0 133 4213 10 10291 409.39
32 32 10 0 134 4237 10 10293 411.65
32 32 10 0 135 4197 10 10315 406.88
32 32 10 0 136 4253 10 10325 411.89
32 32 10 0 137 4207 10 10285 409.03
32 32 10 0 138 4184 10 10269 407.42
32 32 10 0 139 4267 10 10270 415.48
32 32 10 0 140 4199 10 10304 407.51
32 32 10 0 141 4214 10 10307 408.85
32 32 10 0 142 4191 10 10326 405.87
32 32 10 0 143 4204 10 10312 407.69
32 32 10 0 144 4201 10 10322 406.98
32 32 10 0 145 4262 10 10287 414.31
32 32 10 0 146 4204 10 10315 407.58
32 32 10 0 147 4187 10 10287 407.04
32 32 10 0 148 4245 10 10302 412.06
32 32 10 0 149 4200 10 10300 407.76
32 32 10 0 150 4209 10 10298 408.73
32 32 10 0 151 4166 10 10325 403.51
32 32 10 0 152 4181 10 10319 405.16
32 32 10 0 153 4220 10 10309 409.37
32 32 10 0 154 4139 10 10305 401.66
32 32 10 0 155 4125 10 10309 400.13
32 32 10 0 156 4170 10 10315 404.26
32 32 10 0 157 4171 10 10317 404.28
32 32 10 0 158 4202 10 10324 407.03
32 32 10 0 159 4162 10 10327 403.02
32 32 10 0 160 4141 10 10304 401.89
