# in_len out_len mcost tcost threads hashes req_time[s] time[ms] hashes_second
32 32 16384 2 146 164 10 15581 10.53
32 32 16384 2 147 156 10 14354 10.87
32 32 16384 2 148 156 10 13876 11.24
32 32 16384 2 149 158 10 13931 11.34
32 32 16384 2 150 154 10 13904 11.08
32 32 16384 2 151 158 10 14246 11.09
32 32 16384 2 152 153 10 13707 11.16
32 32 16384 2 153 157 10 15590 10.07
32 32 16384 2 154 159 10 14875 10.69
32 32 16384 2 155 159 10 14348 11.08
32 32 16384 2 156 157 10 14631 10.73
32 32 16384 2 157 157 10 14091 11.14
32 32 16384 2 158 158 10 14659 10.78
32 32 16384 2 159 160 10 14839 10.78
32 32 16384 2 160 160 10 15495 10.33
